Label,Area,Perimeter,Eccentricity,Solidity,Extent,MajorAxisLength,MinorAxisLength,AspectRatio,EquivDiameter,ConvexArea,Circularity
Tomato_Early_blight,27777,1431.125,0.743116303607796,0.73053152039555,0.594109594900971,250.161485398428,167.398630374325,1.49440580749696,188.060561612765,38023,0.170427654105565
Tomato_Early_blight,37351,1461.539,0.435285712136319,0.853639584047537,0.642741602422907,238.974186573516,215.146636444698,1.11075027954222,218.075148137983,43755,0.219730973799477
Tomato_Early_blight,36103,1335.779,0.791783440339422,0.896701604490587,0.645711117470311,278.552008382077,170.140101112905,1.63719197625978,214.400949819663,40262,0.254263448116306
Tomato_Early_blight,36650,1637.002,0.818331793014413,0.800655379574003,0.559234619140625,299.485265071206,172.12798734549,1.7398987212352,216.019048499302,45775,0.171864200850442
Tomato_Early_blight,25760,1183.242,0.775098870546801,0.695934080778063,0.445243362831858,249.669961860369,157.75145986578,1.58267924793086,181.103977516723,37015,0.231211040970739
Tomato_Early_blight,42071,1471.695,0.36680019581326,0.852191703127532,0.652142237103175,248.371406571249,231.059856305889,1.07492236229232,231.444293268495,49368,0.244093980884656
Tomato_Early_blight,31367,1159.699,0.561676177459083,0.86161241587694,0.644125921514672,229.373523427021,189.773827125776,1.20866784899163,199.844201316195,36405,0.293084116384545
Tomato_Early_blight,18694,1086.152,0.690198440082861,0.756138009141285,0.567000303306036,191.711482040666,138.726290307564,1.38194052198492,154.278773813118,24723,0.199127338881957
Tomato_Early_blight,27230,1429.894,0.835091668530327,0.774371516323513,0.538035961272476,268.519170635048,147.715298915546,1.81781557229607,186.199658439908,35164,0.167359287295265
Tomato_Early_blight,33191,1676.299,0.591725572494759,0.678919162166585,0.537976530082988,252.60643736921,203.636019815761,1.24048013508492,205.572599655948,48888,0.148431894121636
Tomato_Early_blight,29917,1281.667,0.705182546146387,0.807672579034043,0.551719686491471,240.82744989836,170.75287389021,1.41038592447473,195.170457446412,37041,0.228864008756992
Tomato_Early_blight,25114,1173.447,0.559586152962578,0.774908204511093,0.548400480401791,213.348091894962,176.816964643561,1.20660419844353,178.818729238519,32409,0.2291916525037
Tomato_Early_blight,26957,1147.815,0.563062401055802,0.856103912601626,0.618024668714751,207.765135554085,171.700096318903,1.21004670357434,185.263915556769,31488,0.257121048716724
Tomato_Early_blight,32634,1312.977,0.453766898317611,0.812923475488242,0.546011243474769,227.357203206273,202.60264629004,1.1221827916344,203.840377018115,40144,0.237884385533774
Tomato_Early_blight,34881,1164.321,0.717815109753733,0.894086586522441,0.702339722938144,256.753749568321,178.760632078437,1.43629918166581,210.741236021589,39013,0.323335455545481
Tomato_Early_blight,29723,1262.158,0.370854759507535,0.869780235858719,0.62554982637062,208.44898541879,193.584671339554,1.07678456138277,194.536626341065,34173,0.234463399095844
Tomato_Early_blight,29341,1300.847,0.551498377219926,0.812545001384658,0.562088122605364,224.049508669182,186.896715013271,1.19878783665766,193.282491400733,36110,0.21788751006319
Tomato_Early_blight,9074,662.86,0.476116713461825,0.819618823954476,0.657822241554299,121.30831296779,106.676358823113,1.13716210701322,107.486630000791,11071,0.259516523038495
Tomato_Early_blight,42429,1341.507,0.825588191255773,0.898976629870543,0.647415161132812,315.622207893381,178.097123655634,1.77219149537566,232.426936140302,47197,0.296269383503586
Tomato_Early_blight,40057,1297.391,0.785783009709712,0.860238376463009,0.611221313476562,303.076976011194,187.453798543508,1.61680893300677,225.836570208318,46565,0.299051870144872
Tomato_Early_blight,26130,1138.619,0.475891005708758,0.790907439917671,0.553015873015873,203.112775720837,178.638552352991,1.13700415193404,182.39997067963,33038,0.25327505634141
Tomato_Early_blight,40619,1604.059,0.74616335449066,0.85210514170635,0.619796752929688,288.345144615697,191.969501715606,1.50203621949734,227.415296467932,47669,0.198380241520972
Tomato_Early_blight,26238,1189.422,0.692424920402637,0.832318233726684,0.580461041546834,223.103918931474,160.967232478199,1.3860207167424,182.77652796451,31524,0.233060491244934
Tomato_Early_blight,26794,999.562,0.617567027388571,0.893937877423014,0.658167526406288,212.052850571583,166.783438165713,1.27142630529592,184.702951686306,29973,0.33699848025871
Tomato_Early_blight,37980,1235.007,0.801101476432622,0.877075491305452,0.62044630313327,290.749607767261,174.021940978133,1.67076407798368,219.903701444613,43303,0.312914714630702
Tomato_Early_blight,29837,1246.973,0.807667815986254,0.855565750989276,0.550244352236054,262.605168840959,154.841925969808,1.69595648721241,194.90933352783,34874,0.241129817926797
Tomato_Early_blight,27380,1129.479,0.578408490848689,0.840883265255981,0.576906868942267,215.077563300363,175.448936313568,1.22586986173555,186.711806629492,32561,0.26970375095238
Tomato_Early_blight,47008,1461.783,0.254321934625942,0.904278239458295,0.71728515625,256.040992094822,247.622266208648,1.03399825877969,244.647592505854,51984,0.276449509904211
Tomato_Early_blight,19363,1245.386,0.762782126167644,0.758976168077767,0.576279761904762,214.462991366423,138.683688222312,1.54641828549177,157.015086232842,25512,0.15688251787406
Tomato_Early_blight,27901,1318.328,0.492283182845414,0.802190851326874,0.587884534344711,215.831028150903,187.866903138909,1.14885072647052,188.479857113846,34781,0.201735663394927
Tomato_Early_blight,33689,1745.309,0.686693690038869,0.748561270969892,0.546048366182573,261.205983974382,189.882876833631,1.37561631849112,207.109070353239,45005,0.13898032646146
Tomato_Early_blight,26480,1280.633,0.687833750205534,0.835015136226034,0.612056213017751,221.613904635587,160.862499533246,1.37766045708984,183.617491390627,31712,0.202898327567899
Tomato_Early_blight,27015,1242.654,0.498343037260795,0.734902067464635,0.463204279688625,221.701087498966,192.210395646632,1.15342922401841,185.463113046828,36760,0.219843885770284
Tomato_Early_blight,27833,1390.77,0.483277334162526,0.788783086776625,0.479210068697164,217.397887824497,190.324744972947,1.14224709905903,188.250036516899,35286,0.180825325504037
Tomato_Early_blight,25701,1163.262,0.827106495476492,0.831962967758643,0.52406100893112,250.290374771691,140.674512273978,1.77921622563884,180.896460825629,30892,0.238673830377453
Tomato_Early_blight,39914,1605.46,0.737928088670762,0.870667277446939,0.628685735887097,282.909905185351,190.930052688295,1.48174633171667,225.433101359493,45843,0.194596998707899
Tomato_Early_blight,23973,1354.153,0.701365788177776,0.788974823103505,0.546779490922361,228.175750331467,162.644025546272,1.40291504446655,174.70939186528,30385,0.164284570609683
Tomato_Early_blight,21454,1254.02,0.910128422926985,0.77720620199971,0.486485260770975,272.06011193179,112.721650003154,2.41355686262736,165.275773157315,27604,0.171438837963985
Tomato_Early_blight,35329,1358.472,0.678510898215461,0.871761338400039,0.698063623789765,258.307981932642,189.750547108969,1.36130296259068,212.090263510489,40526,0.240569090283361
Tomato_Early_blight,21794,1063.252,0.647662177319171,0.82791369092843,0.58491680085883,198.180325709868,150.999064672926,1.31246061781336,166.580258848274,26324,0.242255917368425
Tomato_Early_blight,23970,1311.043,0.775699574857066,0.82190371691126,0.650069156293223,232.369570665474,146.648980898775,1.58452905189889,174.698459888179,29164,0.17524435042257
Tomato_Early_blight,30991,1526.027,0.395450386075736,0.83920496087086,0.634853326778106,213.584260570865,196.174439172996,1.08874663524597,198.642811928565,36929,0.167232629592989
Tomato_Early_blight,18435,1465.656,0.874468575726952,0.644400167785235,0.391201935319582,244.240325439367,118.476626666398,2.06150641110916,153.206302113173,28608,0.10784224135496
Tomato_Early_blight,37335,1182.25,0.488099809041263,0.860154360096763,0.605144579875519,240.359280172358,209.782651838056,1.14575384602301,218.02843484896,43405,0.335666016253652
Tomato_Early_blight,22921,1218.681,0.693438575579735,0.775642110250076,0.58998712998713,217.567823639808,156.761043006666,1.38789471839988,170.833028436759,29551,0.193938192937547
Tomato_Early_blight,31273,1421.282,0.596372414543989,0.805818238037569,0.593776106934002,232.042124865421,186.262042490981,1.2457832082275,199.544532078688,38809,0.194544473022914
Tomato_Early_blight,29703,1549.504,0.746440526658304,0.777972760607648,0.571563269704433,254.414430286361,169.30062507979,1.50273769022682,194.47116546488,38180,0.155462188042647
Tomato_Early_blight,38555,1198.262,0.543922147082968,0.915100161397513,0.719820021657145,245.63551997666,206.121530326518,1.19170238833152,221.562069513859,42132,0.337432568404363
Tomato_Early_blight,24230,1176.544,0.793182027313509,0.704872727272727,0.53173279494382,250.896484224941,152.792100960003,1.6420775854808,175.64337211786,34375,0.2199616310218
Tomato_Early_blight,28990,1455.56,0.699410203359936,0.750647332988089,0.557714505579069,241.33877064396,172.489762487654,1.39914837358092,192.12291482765,38620,0.171948287459074
Tomato_Early_blight,38282,1360.7,0.579326943101068,0.892312712694047,0.664618055555556,253.095243917583,206.296735217367,1.22685045718686,220.77625835119,42902,0.259824268564911
Tomato_Early_blight,37468,1356.163,0.556026643565757,0.817739365765294,0.57171630859375,248.870282688463,206.852135929009,1.20313131682563,218.416435421277,45819,0.256003906658748
Tomato_Early_blight,29452,1178.621,0.835568000573284,0.801982354863305,0.507084933110656,280.409676700478,154.053441427155,1.82021040297935,193.647749977995,36724,0.266425816951716
Tomato_Early_blight,30777,1680.406,0.629692634980937,0.723602849552113,0.557665476816032,248.031721732461,192.682048245596,1.28725910893534,197.955786650237,42533,0.136964400674831
Tomato_Early_blight,33506,1297.048,0.680214538082975,0.822233128834356,0.556116182572614,252.258570983,184.908833230586,1.36423212766924,206.545791983028,40750,0.250276660498505
Tomato_Early_blight,25590,1129.308,0.885289962981333,0.73737897648686,0.670878775167785,291.034589655756,135.342562809739,2.15035524386283,180.505401442098,34704,0.252147891304779
Tomato_Early_blight,31527,1277.568,0.513123063521615,0.839868932814748,0.628929939355251,222.237204663773,190.749536996004,1.16507336355122,200.353245860569,37538,0.242730561374249
Tomato_Early_blight,28311,1125.169,0.385045632629234,0.858221171335031,0.645044429254956,203.963744098249,188.237636733236,1.08354390566058,189.859644872198,32988,0.281015035630423
Tomato_Early_blight,31677,1296.465,0.37724099639936,0.822565567385095,0.581592185950868,219.264276594351,203.063963622497,1.07977935958135,200.829303286587,38510,0.236827600578098
Tomato_Early_blight,29182,1186.271,0.609005066565016,0.863500517828081,0.567125310945274,221.76773549149,175.89870113117,1.26076960242086,192.758077377996,33795,0.260589606400273
Tomato_Early_blight,24797,1094.486,0.562597616368681,0.817034596375618,0.565573396587903,201.99768957728,166.997724499386,1.20958348494157,177.68658078425,30350,0.260128888124484
Tomato_Early_blight,40077,1532.32,0.474516273529578,0.855432230522946,0.651616155046826,255.376699374113,224.794504611871,1.13604511736194,225.89294197551,46850,0.214489545244796
Tomato_Early_blight,40213,1289.835,0.831590539267719,0.892570971966351,0.613601684570312,307.497276800995,170.780669754817,1.80053911981055,226.275897550833,45053,0.303744220395656
Tomato_Early_blight,24856,1184.846,0.690111211279332,0.802842377260982,0.579420952025736,219.522737463956,158.869337055756,1.38178166745237,177.897841819223,30960,0.222493481019465
Tomato_Early_blight,41380,1363.4,0.455936085385816,0.86143725539179,0.636380413385827,247.786033572022,220.532672200095,1.12357969955218,229.535732209913,48036,0.279739485011005
Tomato_Early_blight,27415,1308.927,0.676114582487061,0.80784417727487,0.526401689708141,233.075373383016,171.729117594843,1.35722687362143,186.83110586547,33936,0.201079252341483
Tomato_Early_blight,26842,1311.135,0.68932467168456,0.774482082058976,0.515399385560676,231.503213133241,167.713093056488,1.38035265413218,184.868320324985,34658,0.196213965266814
Tomato_Early_blight,16747,1184.71,0.712453840593813,0.759156844968268,0.536178523403983,186.605755874543,130.94480042589,1.42507190256978,146.023774282408,22060,0.149941819210532
Tomato_Early_blight,24359,1327.779,0.87261272870782,0.770001580527896,0.523703050760003,268.519386463853,131.14829508687,2.04744854888118,176.110312219937,31635,0.173627186630492
Tomato_Early_blight,30205,1314.647,0.803320308486118,0.792449365096023,0.561848958333333,271.720669518034,161.822487231908,1.67912800109561,196.107624657293,38116,0.219619245240656
Tomato_Early_blight,30158,1119.671,0.598851903348254,0.900185063578294,0.68784782410364,222.956917626885,178.557229480455,1.2486580256404,195.954990214904,33502,0.30229540169509
Tomato_Early_blight,30100,1174.661,0.610025685556571,0.892169067520304,0.68652495210291,225.482670062421,178.668327831919,1.26201813605455,195.766468774733,33738,0.274126650600636
Tomato_Early_blight,29718,1294.355,0.600255231259786,0.814281017097764,0.635624759378877,226.110926629672,180.845443983483,1.25029927018965,194.520263187257,36496,0.222906447756695
Tomato_Early_blight,35653,1324.754,0.473062177455141,0.852025331580834,0.621089122709219,231.906199050244,204.316096832413,1.13503636103846,213.060577039589,41845,0.255290976291636
Tomato_Early_blight,25301,1246.271,0.709173999289773,0.824271053917576,0.610044847374259,225.359722408917,158.886154265979,1.41837231475601,179.483240781262,30695,0.204702229100751
Tomato_Early_blight,25817,1324.105,0.820145541075815,0.754463894327713,0.478234291641968,260.897280132752,149.273671328291,1.7477782773827,181.304234165746,34219,0.185042201933737
Tomato_Early_blight,33396,1470.206,0.795502846537994,0.812080536912752,0.574990100032713,278.910033555195,169.00549309636,1.65030158751214,206.206468947935,41124,0.194154711897023
Tomato_Early_blight,30742,1091.139,0.756081228765646,0.883644725495832,0.60957328680203,253.074342573455,165.631536028119,1.52793573399266,197.843195698635,34790,0.324475435974077
Tomato_Early_blight,23068,1015.623,0.781868458138816,0.861775254034668,0.628984321745058,225.129925194964,140.355773437616,1.60399476046511,171.379957456964,26768,0.281031338525182
Tomato_Early_blight,22050,1285.01,0.653104313883492,0.785116610290191,0.536261491317671,204.458440807759,154.829825287761,1.32053653375736,167.555757768602,28085,0.167805210940918
Tomato_Early_blight,34061,1384.677,0.558054266534671,0.825381055080331,0.571033395922747,237.28725546792,196.902021997196,1.20510319325872,208.249398878423,41267,0.223239119747789
Tomato_Early_blight,44782,1634.627,0.390259788490676,0.889608454677288,0.683319091796875,254.621185617523,234.43094345784,1.08612447598375,238.784868223114,50339,0.210608557421858
Tomato_Early_blight,30829,1180.574,0.619742474640239,0.89520297345955,0.70679535971388,225.956581098238,177.331908915293,1.27420148173204,198.122946486873,34438,0.277960364737376
Tomato_Early_blight,38350,1595.923,0.784880986942543,0.851389752242252,0.589782234251969,289.843182959508,179.600325884924,1.61382325745456,220.972252874865,45044,0.189213171363928
Tomato_Early_blight,28678,1202.606,0.852488699733377,0.885205420254962,0.576210568615632,268.83314813209,140.531359336033,1.91297621685468,191.086272829617,32397,0.249179317444456
Tomato_Early_blight,26164,1226.879,0.643074610711254,0.821501460014443,0.599844101059196,217.109191530523,166.262985056624,1.30581795735583,182.518600280768,31849,0.21842912131801
Tomato_Early_blight,23923,1033.585,0.591880888020322,0.825614301490889,0.638934885956947,202.162998302432,162.948520218892,1.24065562565933,174.527102848524,28976,0.281405841489433
Tomato_Early_blight,23402,1165.056,0.752873304179884,0.870027511339133,0.642030178326475,218.051993281642,143.514292966157,1.5193747519842,172.616198040312,26898,0.216655260004404
Tomato_Early_blight,27658,1148.196,0.810464384035657,0.846716669217817,0.630827479244594,255.104615856235,149.437201214308,1.70710247370325,187.657292233169,32665,0.263632274871645
Tomato_Early_blight,37553,1466.328,0.623696139269112,0.815943855379802,0.573013305664062,262.556382146456,205.231630503802,1.27931733282016,218.66404510902,46024,0.219478632703017
Tomato_Early_blight,25990,1162.287,0.657454095812832,0.807669598185152,0.531623302241859,222.403647123951,167.579947079467,1.32714952474884,181.910680741035,32179,0.241762747697363
Tomato_Early_blight,33660,1453.768,0.524512468327971,0.809173517957594,0.554786392405063,235.36925621569,200.394035858554,1.17453224197662,207.019909853583,41598,0.200139940153928
Tomato_Early_blight,46787,1426.401,0.546233665687303,0.898713023434499,0.758347380705394,271.228836679958,227.190182024745,1.19384048317025,244.071830778408,52060,0.288969358420146
Tomato_Early_blight,29883,1587.293,0.596797110909792,0.736197679288512,0.551092669432918,234.635872843056,188.269989207446,1.24627336428283,195.059522493317,40591,0.149045839254663
Tomato_Early_blight,37404,1371.099,0.361770938204925,0.902976607198899,0.656763590391909,231.919259739731,216.21067612461,1.07265406082939,218.229814487558,41423,0.250028942575876
Tomato_Early_blight,31588,1462.888,0.885561316773676,0.799615228837586,0.48199462890625,309.994059339306,143.99921583913,2.1527482461128,200.54697888299,39504,0.185485445942316
Tomato_Early_blight,25622,1256.436,0.451471163192901,0.77386813253194,0.555490514905149,208.432784520776,185.981595185889,1.12071726405211,180.618226143444,33109,0.203958658984257
Tomato_Early_blight,19906,1449.106,0.700498880456875,0.633122356159155,0.402890220207254,234.992010764474,167.702871022663,1.40124023716158,159.201464746711,31441,0.119122432847514
Tomato_Early_blight,29259,1455.542,0.632039283732819,0.773311132254995,0.503761987569085,230.552511339415,178.663521214178,1.29042856523036,193.012216813875,37836,0.173548098530432
Tomato_Early_blight,11891,758.653,0.905822900778927,0.8089665963671,0.503706527724827,196.91667178235,83.4250378202586,2.36040254733371,123.045078838797,14699,0.259622234873606
Tomato_Early_blight,28971,1228.36,0.583140225225024,0.866461299198469,0.691365979381443,219.431420679612,178.259835567112,1.23096389033187,192.059945981775,33436,0.241280385821556
Tomato_Early_blight,31172,1103.368,0.572408654784127,0.863681702316303,0.63094828458658,225.724074772993,185.086629757909,1.21955905225697,199.222044685031,36092,0.321761266640521
Tomato_Early_blight,25627,1426.711,0.913582956191202,0.739659999422749,0.470513714978152,308.433199918649,125.42510391853,2.45910260611777,180.635848637329,34647,0.158210613109783
Tomato_Early_blight,31357,1372.92,0.610932115717624,0.83217005918102,0.5808572910492,233.005102206435,184.466175018421,1.26313185700938,199.812342972752,37681,0.209051797789683
Tomato_Early_blight,41245,1488.261,0.794928933640693,0.884725112078766,0.629348754882812,298.517575036659,181.111375540615,1.64825414276485,229.161002403554,46619,0.234003832112152
Tomato_Early_blight,35600,1489.843,0.58601259881833,0.803883933611832,0.577022821576763,254.833740033068,206.492273935437,1.23410786842681,212.902155443696,44285,0.2015481668522
Tomato_Early_blight,39305,1035.757,0.541674160461633,0.906668819635072,0.764480491694869,252.66673682842,212.3887649665,1.18964266715461,223.70668364136,43351,0.460406992003754
Tomato_Early_blight,25335,1184.996,0.73052147634431,0.828022355132856,0.59058697375169,227.126170200403,155.102127258091,1.46436528122186,179.603796913833,30597,0.226723743596825
Tomato_Early_blight,21558,1237.192,0.638140181353742,0.72749974690379,0.462548544210097,209.334682019682,161.170999509858,1.2988359112762,165.675882690875,29633,0.176988123798845
Tomato_Early_blight,20553,1019.795,0.730035998151103,0.806569343065693,0.579251451440167,203.935317396741,139.37116867919,1.46325326342184,161.768020210862,25482,0.248347235307514
Tomato_Early_blight,24682,1123.746,0.748239807103928,0.837529691211401,0.595148533950617,226.023877024908,149.950650432415,1.50732175134366,177.274077188836,29470,0.245614439040577
Tomato_Early_blight,26088,1032.731,0.242376026085196,0.867229572501828,0.679162761636988,187.740456052249,182.142483589356,1.03073402949481,182.253321624191,30082,0.307380436169775
Tomato_Early_blight,41538,1242.068,0.351682143768759,0.907339449541284,0.717954922566372,243.018610163281,227.494453538014,1.06823971478792,229.973529366336,45780,0.338348846358654
Tomato_Early_blight,34851,1409.05,0.842940065900544,0.797578725741487,0.540225074404762,301.14273605562,162.017043639833,1.85871022757992,210.650590726836,43696,0.220583132345611
Tomato_Early_blight,35174,1169.628,0.605708341340899,0.910041137357378,0.662760024118179,247.518812846763,196.947439929689,1.25677598518228,211.62449703783,38651,0.323099369432968
Tomato_Early_blight,30244,1469.37,0.848671295418873,0.864855590506148,0.555282194396504,275.914445338207,145.936842122003,1.8906428378623,196.234188639417,34970,0.176030027215869
Tomato_Early_blight,31152,1232.443,0.284312360351749,0.845533751323182,0.547717842323652,209.390077806688,200.748906259716,1.04304467559984,199.158123855367,36843,0.257728302461673
Tomato_Early_blight,26381,1266.274,0.891253906215834,0.737167127727946,0.484357213674586,299.202786089319,135.689857121121,2.20504901720283,183.273927304618,35787,0.206750104849832
Tomato_Early_blight,31137,1613.789,0.641142819957324,0.747694745941792,0.504684258298755,244.15676419259,187.371170216419,1.30306473461516,199.110169766435,41644,0.150242613261665
Tomato_Early_blight,15353,841.35,0.662499025098564,0.784236604178373,0.523171812172017,168.018163249854,125.856151709977,1.33500159481306,139.8143294885,19577,0.272552214983365
Tomato_Early_blight,37332,1333.372,0.588442805822557,0.876893805933338,0.642757528279472,248.801877028191,201.165982348017,1.236798956385,218.019674992999,42573,0.263869053496565
Tomato_Early_blight,23346,1366.206,0.757394210993039,0.79679180887372,0.547295871720937,225.196979122937,147.044144846885,1.53149232400536,172.409542692355,29300,0.157177352272192
Tomato_Early_blight,27359,1143.73,0.69361071508121,0.88343181891569,0.585169183385379,228.28325386613,164.443850387744,1.38821399114566,186.640190485354,30969,0.262822812162966
Tomato_Early_blight,28346,1438.941,0.799659122960823,0.752082780578403,0.568648692023752,264.45547899385,158.793412052482,1.66540586020311,189.976967380425,37690,0.172034548665033
Tomato_Early_blight,33927,1509.287,0.597953933338366,0.825374042087337,0.561556541313559,244.446490512002,195.931310318125,1.24761320748126,207.839356316916,41105,0.187159406846941
Tomato_Early_blight,33686,1285.148,0.67062868533761,0.842128946776331,0.557567531779661,246.690729742454,182.993508292938,1.34808459624452,207.099848633331,40001,0.256302604213667
Tomato_Early_blight,39520,1236.723,0.553122250770177,0.912217528795328,0.680429055973554,249.429360898196,207.799625369937,1.20033595081871,224.317691696249,43323,0.324699727833771
Tomato_Early_blight,35652,1301.777,0.693817520924035,0.817894012388162,0.650773948598131,264.201764906783,190.265125734781,1.38859795712151,213.057589043193,43590,0.264375115036493
Tomato_Early_blight,25565,1221.9,0.691647154004297,0.879035862875219,0.63832709113608,217.03275598188,156.748775591867,1.38458980086056,180.417208051656,29083,0.215171293919049
Tomato_Early_blight,31537,1153.1,0.320731625605,0.894717430776214,0.715124716553288,211.380520745881,200.213311874454,1.05577655534927,200.38501820823,35248,0.29805492186341
Tomato_Early_blight,23459,1248.852,0.94034141860919,0.790690619838889,0.405584370677732,309.03457969499,105.143545141013,2.9391683462882,172.8262898981,29669,0.189015496712664
Tomato_Early_blight,15543,829.156,0.575197145525065,0.78894472361809,0.548757237678294,163.524375655332,133.765362521421,1.22247174136088,140.676800659592,19701,0.284100642252418
Tomato_Early_blight,27712,1169.136,0.460871749484064,0.836639193309785,0.63205911869355,205.388866948888,182.275790025775,1.12680278011602,187.840395718548,33123,0.254769636453212
Tomato_Early_blight,30617,1203.041,0.718883404601101,0.841080160430746,0.607854037205424,243.41446032915,169.204857284014,1.43857844411981,197.440561033331,36402,0.265834682568219
Tomato_Early_blight,27879,1328.857,0.597119525454612,0.78263432710123,0.553495205384264,222.559591058283,178.526682295075,1.24664609344182,188.405534068593,35622,0.19839492516674
Tomato_Early_blight,37206,1291.543,0.606263765889443,0.873257287705957,0.623759388412017,251.716879744043,200.181280303879,1.25744464897982,217.65144268168,42606,0.280288388016423
Tomato_Early_blight,34049,1460.89,0.84681185752668,0.867910580918151,0.591128472222222,294.526145027827,156.656260439689,1.88007899716984,208.212711568452,39231,0.200483757298116
Tomato_Early_blight,45223,1421.95,0.718280492785323,0.899942289705677,0.690048217773438,302.103737250456,210.189776176301,1.43729035134925,239.957729468251,50251,0.281060996706489
Tomato_Early_blight,34802,1242.919,0.608905362824404,0.868898709210296,0.624901242548301,241.153521985249,191.293313154539,1.2606479442929,210.50245280251,40053,0.283092532000187
Tomato_Early_blight,34284,1248.978,0.615539122647714,0.890239152449949,0.677415530527564,238.294885270859,187.801707655495,1.26886431569616,208.929999166468,38511,0.27617971253948
Tomato_Early_blight,20687,1038.549,0.806445175381597,0.884816082121471,0.646994432976794,213.733304811374,126.382398834267,1.69116353845804,162.294505335012,23380,0.241020173465483
Tomato_Early_blight,37211,1613.8,0.630797029862767,0.817932034993626,0.646024305555556,263.182139784934,204.215622510963,1.28874635813333,217.666066944621,45494,0.179548500750505
Tomato_Early_blight,35211,1615.445,0.553449783745361,0.825348084946791,0.545805431547619,242.756924276364,202.188005360395,1.20064948384874,211.735773098619,42662,0.169552372216502
Tomato_Early_blight,40452,1463.167,0.606868094341597,0.832996993534039,0.647605020491803,266.035950743125,211.446055821913,1.25817409886893,226.947320018604,48562,0.237444474353315
Tomato_Early_blight,35607,1092.526,0.557346943395904,0.902151055258557,0.662332589285714,240.976005425883,200.07748613872,1.20441340041031,212.923085806553,39469,0.374870863269605
Tomato_Early_blight,26785,1243.293,0.646762142322698,0.753615440886838,0.566878306878307,237.288432979922,180.977934208339,1.31114565992757,184.671928580744,35542,0.217748182013557
Tomato_Early_blight,20645,1018.115,0.660082710995605,0.843755108713422,0.606848912404468,191.602784182966,143.930656408194,1.33121594081786,162.129671562788,24468,0.250282842816183
Tomato_Early_blight,43312,1344.08,0.667987948800046,0.864580006387736,0.660888671875,277.383459660005,206.421029041351,1.34377520036701,234.83302825959,50096,0.301278308815976
Tomato_Early_blight,29428,1195.934,0.629095212849545,0.844152491322682,0.640045239027361,227.365759439337,176.737828614694,1.28645780714562,193.568833551443,34861,0.258556931838732
Tomato_Early_blight,26042,1091.586,0.688490954180416,0.816286869573394,0.647360047727951,227.780275715619,165.196489727466,1.37884452685042,182.092570479943,31903,0.274642841991672
Tomato_Early_blight,29152,1540.693,0.744979943960037,0.749466539835977,0.480485232067511,259.842405629442,173.337455306117,1.49905515325904,192.658971263005,38897,0.154328452189333
Tomato_Early_blight,22355,1055.438,0.720494440425312,0.866103599240634,0.572588494441883,207.413110029684,143.832843292615,1.44204275797928,168.710610284459,25811,0.252184903716917
Tomato_Early_blight,2815,445.588,0.861237816294136,0.664228409627183,0.397542719954809,98.2538070589405,49.9327958499977,1.96772092141812,59.867932304611,4238,0.178164547955367
Tomato_Early_blight,35371,1348.598,0.375556405740764,0.844378133206016,0.611362693584071,225.190323507689,208.70628808908,1.07898197782892,212.216295172702,41890,0.244394922994988
Tomato_Early_blight,36143,1410.05,0.8223504725964,0.840886882881206,0.627482638888889,295.759689099739,168.281727315868,1.75752705785217,214.519688759244,42982,0.228436257246326
Tomato_Early_blight,39988,1412.238,0.638761846452388,0.851225067586266,0.648145746887967,269.496777249271,207.352036460492,1.29970644055199,225.641979504856,46977,0.251955452441326
Tomato_Early_blight,43385,1678.154,0.483012020699581,0.862644900880838,0.70320604253112,268.525335245745,235.124467893922,1.14205611032746,235.030844036129,50293,0.193591302106927
Tomato_Early_blight,31146,1267.892,0.443933839973236,0.843493568043331,0.612507374631268,224.520402433669,201.183654351146,1.11599723723972,199.138943605517,36925,0.243471213365809
Tomato_Early_blight,28431,1181.135,0.380544704254414,0.813755795981453,0.521995373260383,206.946070680517,191.375970908287,1.08135869774211,190.26159227854,34938,0.256096074463102
Tomato_Early_blight,36047,1506.062,0.609365132509459,0.822615244180739,0.620633253559684,250.759960087765,198.824998842354,1.26120941304061,214.234604742251,43820,0.199707000543211
Tomato_Early_blight,30241,1088.767,0.746299444136481,0.867374157464506,0.600019841269841,249.664960659711,166.179582157733,1.50238048151268,196.224455846706,34865,0.320579770695885
Tomato_Early_blight,20374,1033.225,0.708250051182672,0.854614093959732,0.601499763816722,202.222351921292,142.761227195572,1.41650752024052,161.062045449678,23840,0.239826049763916
Tomato_Early_blight,21834,1696.861,0.518271476191512,0.678285181733458,0.423755458515284,211.528260781153,180.902386501346,1.16929502629629,166.733056769639,32190,0.0952907255575767
Tomato_Early_blight,23161,1246.041,0.330801100287197,0.769621851531867,0.527705627705628,189.213932187231,178.561282246495,1.0596582294141,171.72507416103,30094,0.187457363782586
Tomato_Early_blight,37283,1551.828,0.693791448742611,0.845975811758299,0.687561088059013,269.097308413017,193.797414715815,1.38854952635783,217.876547490456,44071,0.194551035877799
Tomato_Early_blight,36906,1440.304,0.750057926192025,0.810426228068249,0.563140869140625,281.476671970108,186.160828855907,1.51200805078053,216.772181420947,45539,0.223562268516338
Tomato_Early_blight,41553,1226.561,0.51432496184916,0.875371294950389,0.634048461914062,253.698155716643,217.570365934889,1.16605105951132,230.015049078055,47469,0.347083481198294
